sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
New Zealand,0.6590909090909091,0.001314509885450773,11,4,5,0.0018034265103697023,0.00020406434484563117
First-class function,0.6818181818181818,0.0017561006407320733,33,3,5,0.0015028554253080852,9.741950322107066e-05
HTML5 in mobile devices,0.8571428571428571,0.0003447313273545643,7,4,5,0.00030057108506161706,6.270915828576188e-05
Screen reader,0.55,0.0007621602112939637,25,4,5,0.0006011421701232341,0.00012356266671794712
Trade name,0.625,0.00017502942852543947,16,4,5,0.0024045686804929365,0.0001707999103974986
Web resource,0.49691358024691357,0.004679312617695796,81,3,5,0.0021039975954313195,0.0002280949014090555
Institutional Venture Partners,0.625,0.00019361121334805545,4,4,5,0.00030057108506161706,5.7010880892677396e-05
Automatic programming,0.875,0.0003508913446801646,4,4,5,0.00030057108506161706,5.850269191170307e-05
Email client,0.4696969696969697,0.0005785729202930153,33,4,5,0.0024045686804929365,0.00021849353371787415
Printer (computing),0.7402912621359223,0.0009718232572972204,103,4,5,0.004207995190862639,0.0006919950693911898
Project stakeholder,1.0,0.0001847427934384456,2,4,5,0.0006011421701232341,0.00024351613124258838
Bytecode,0.75,0.0010179866721869706,47,4,5,0.0033062819356777877,0.00022209350169715282
Addressing mode,0.3611111111111111,0.0005866929175938127,18,4,5,0.0009017132551848512,0.00025135500483977055
Server-side scripting,0.5718085106382979,0.0010313431536614587,47,4,5,0.0018034265103697023,0.00010270839091848131
Online game,0.625,0.001874198148249886,12,3,5,0.0015028554253080852,0.0001383109925429454
Solaris (operating system),0.6666666666666666,0.0002724884381691522,30,4,5,0.0033062819356777877,0.00015246154451944356
Telecommunications equipment,0.8571428571428571,0.00034586120284853846,21,4,5,0.0024045686804929365,0.0003000812074876841
DVD-by-mail,0.6666666666666666,0.00011699948097848219,6,4,5,0.00030057108506161706,6.793522144446032e-05
Bangladesh,0.48333333333333334,0.00010727713835532791,15,4,5,0.0036068530207394047,0.0004966756131719477
Cascading Style Sheets,0.430952380952381,0.011441610546291685,105,3,5,0.00510970844604749,0.00020107878422226372
Raster graphics,0.75,0.00038035040205809006,26,4,5,0.0033062819356777877,0.00023932386684051503
Lower Manhattan,0.5803571428571429,0.0006217991433019913,28,4,5,0.0024045686804929365,0.00047081183697898516
Information hiding,0.9,0.00041770163051627583,5,4,5,0.0009017132551848512,9.893850094472092e-05
Accessibility,0.5108695652173914,0.00046237174260917375,23,4,5,0.0006011421701232341,7.667253227748352e-05
PostScript,0.7727272727272727,0.0002594084688678925,22,4,5,0.0027051397655545534,0.0002517095950912922
List of countries by GDP (nominal),0.8636363636363636,0.0004790488355373402,77,4,5,0.007213706041478809,0.0027547993653435714
Theme (computing),1.0,0.000260679002977894,5,4,5,0.00030057108506161706,6.485241585495805e-05
WebKit,0.5608974358974359,0.0003679091550378184,39,4,5,0.0018034265103697023,0.00011274525613467154
Great Lakes,0.71875,0.000656864469181425,32,4,5,0.004508566275924256,0.0007181390107935755
IPad,0.3932291666666667,0.00023723309011795818,48,4,5,0.004207995190862639,0.00026507525837693
List of Turing Award laureates by university affiliation,0.75,7.116231645144454e-05,8,4,5,0.0012022843402464682,0.00016023110640013956
The Jerry Springer Show,0.4166666666666667,9.040105193951347e-05,3,4,5,0.0009017132551848512,0.00010896428025959522
News magazine,0.5833333333333334,0.0038560679586320612,6,3,5,0.0021039975954313195,0.00018785376623090263
United States dollar,0.7234848484848485,0.0006833463436844281,66,4,5,0.007213706041478809,0.0025703339023389503
Facebook,0.6357142857142857,0.0005290532404675115,35,4,5,0.004207995190862639,0.00022345513259223185
"Edwardsville, Kansas",0.5,5.5891809104271704e-05,3,4,5,0.00030057108506161706,6.508731905853085e-05
President (corporate title),0.4166666666666667,0.0009379126977359339,24,4,5,0.0015028554253080852,0.00047278276716732943
App store,0.6354166666666666,0.00027217588938495136,12,4,5,0.0015028554253080852,0.00010547384699072435
Corporate action,1.0,0.0016986735020424555,4,4,5,0.00030057108506161706,0.00022902552255832872
Teleprinter,0.8392857142857143,0.0001682427291915058,14,4,5,0.0009017132551848512,0.00029709294779912417
Multiplexing,0.6,0.00022661316859056682,15,4,5,0.0021039975954313195,0.0006578062722367491
Google Drawings,0.21875,6.165902134921675e-05,4,4,5,0.00030057108506161706,6.0292412317144604e-05
Kaw Point,0.5,5.5891809104271704e-05,3,4,5,0.00030057108506161706,6.508731905853085e-05
Wolfram SystemModeler,0.4166666666666667,0.0003720638336022952,3,4,5,0.00030057108506161706,6.295407900324436e-05
Site map,0.4097222222222222,0.00017624649365870107,18,4,5,0.00030057108506161706,7.365812664642058e-05
Open data,0.4375,8.145421617961664e-05,4,4,5,0.0006011421701232341,6.846327281737386e-05
Backward compatibility,0.675,0.00013776212762044832,20,4,5,0.0021039975954313195,0.00018234103521474175
Sweden,0.8125,0.00041761182340758346,20,4,5,0.004207995190862639,0.0003573812523261753
Naver,0.3333333333333333,3.381146817801696e-05,6,4,5,0.0012022843402464682,7.286000318340489e-05
Clojure,0.4473684210526316,8.490455332999239e-05,19,4,5,0.0015028554253080852,8.681632208241798e-05
Equality (mathematics),0.6875,0.000132229549296857,4,4,5,0.0009017132551848512,6.8303118000312e-05
Caste,1.0,1.1690572331304597e-05,4,4,5,0.00030057108506161706,7.993068368877161e-05
Online and offline,0.7142857142857143,0.001226044236153317,28,4,5,0.0018034265103697023,0.0004954235379151455
Radio receiver,0.6304347826086957,0.00028369111582710125,23,4,5,0.0030057108506161704,0.0015886187457808704
Rack (web server interface),0.1875,0.0001816365452729089,2,4,5,0.00030057108506161706,5.385351523690733e-05
Wolfram Language,0.375,0.001606668278471093,25,4,5,0.0012022843402464682,0.00010053879696561714
"Champaign, Illinois",0.625,0.0007517932122622368,4,4,5,0.00030057108506161706,7.087348790101852e-05
Image,0.7282608695652174,0.0015536618656197849,115,4,5,0.006011421701232341,0.0009874497785101537
International copyright treaties,0.8571428571428571,0.000537517948803115,7,4,5,0.00030057108506161706,0.00015230443363625318
Austria,0.5833333333333334,0.0002586355951740567,3,4,5,0.0009017132551848512,0.00016577349619186058
Parse tree,0.75,0.0005990304312388468,15,4,5,0.0012022843402464682,0.00013350542111504246
IBM System/390 ES/9000 Enterprise Systems Architecture ESA family,0.3125,7.375665270402112e-05,4,4,5,0.00030057108506161706,5.369472368367696e-05
Calendar,0.75,0.00035556553675475307,6,4,5,0.0012022843402464682,0.0003249304185899258
Algebraic expression,0.75,0.00012201340326340326,2,4,5,0.0006011421701232341,8.75851863100373e-05
IEEE 1394,0.8571428571428571,9.681992258071448e-05,7,4,5,0.00030057108506161706,7.99334400729748e-05
GV (company),0.2625,0.00023571400742838428,10,4,5,0.0009017132551848512,9.741763568880333e-05
Part number,0.45,0.00017400475245154878,5,4,5,0.00030057108506161706,6.853324560139929e-05
Lex (software),0.796875,5.632006162596194e-05,16,4,5,0.0006011421701232341,6.484259557807781e-05
Synonym,0.8888888888888888,0.00047139525322008595,18,4,5,0.0018034265103697023,0.0003675214511745383
Cumulus Media Networks,0.2916666666666667,0.0001689172820125201,9,4,5,0.00030057108506161706,6.656711347226426e-05
Small business,0.8071428571428572,0.00023243713947464003,35,4,5,0.0018034265103697023,0.0002690019981049277
List of countries by Internet connection speeds,0.75,2.1853146853146853e-05,2,4,5,0.0006011421701232341,7.072490524618423e-05
Assertion,1.0,7.26593518355532e-05,3,4,5,0.00030057108506161706,6.061143854409787e-05
Digital media,0.6071428571428571,0.000687911029746061,49,4,5,0.0030057108506161704,0.0002843044991306663
Vector space,0.7941176470588235,0.0002553322399733269,17,4,5,0.0015028554253080852,0.00012030430124658591
Android Wear,0.32575757575757575,0.00018663128764556677,33,4,5,0.0006011421701232341,9.781015154875219e-05
Dell EMC,0.7083333333333334,9.229406962772029e-05,12,4,5,0.0012022843402464682,9.200072927246115e-05
Gross domestic product,0.8191489361702128,0.0006045930068530879,47,4,5,0.007814848211602044,0.0027041453792231336
SquirrelMail,0.2916666666666667,0.000279303298476521,12,4,5,0.00030057108506161706,8.213940057341335e-05
Preferred stock,0.7666666666666667,0.0007779709215471863,15,3,5,0.0009017132551848512,0.00030822379730499253
GridMathematica,0.20833333333333334,0.0003720638336022952,3,4,5,0.00030057108506161706,6.295407900324436e-05
Julie Morrison,0.25,0.0003605769230769231,2,4,5,0.00030057108506161706,6.566753053116802e-05
Polish language,0.55,4.848468319587409e-05,10,4,5,0.00030057108506161706,5.53321477310276e-05
Part of speech,0.8333333333333334,0.00021098715984537304,9,4,5,0.00030057108506161706,7.549808649935473e-05
Illustration,0.8076923076923077,0.00020303216441817546,13,4,5,0.0015028554253080852,0.00014961560788910962
"Palo Alto, California",0.3375,0.00015743577514975074,20,4,5,0.0024045686804929365,0.00019772773433243413
"Create, read, update and delete",1.0,0.0003483835005574136,2,4,5,0.00030057108506161706,6.352224962070882e-05
Chief executive officer,0.618421052631579,0.00519316265231513,76,3,5,0.009017132551848512,0.0009769591549949807
Virtual community,0.6875,0.00023844632492950118,8,4,5,0.0018034265103697023,0.00016213454227103323
NBC,0.5381944444444444,0.03936551523297298,36,2,5,0.009918845807033363,0.0003875235465126309
Criticism of Apple Inc.,0.36538461538461536,4.192624278171924e-05,13,4,5,0.00030057108506161706,8.571586048411197e-05
Zend Engine,0.45,0.0002049559342178306,5,4,5,0.0006011421701232341,6.875253615775317e-05
Web Services Description Language,0.39285714285714285,0.0003344575855949171,7,4,5,0.0009017132551848512,7.990179995947679e-05
End user,0.8035714285714286,0.0014313914724602447,84,4,5,0.003907424105801022,0.0005580935754883685
List of busiest airports by aircraft movements,0.65,0.0002430075762267951,10,4,5,0.0006011421701232341,0.00010384910044529439
Virtual world,0.675,0.00015853528842424452,10,4,5,0.0012022843402464682,9.870140047081019e-05
Good Morning America,0.3333333333333333,0.0035499827807520114,6,3,5,0.004508566275924256,0.0002703683231385985
AngularJS,0,0,0,0,0,0.0012022843402464682,7.20849230905343e-05
Dynamic loading,0.4583333333333333,0.0032442063248786135,18,3,5,0.0006011421701232341,7.967291264642427e-05
Touch user interface,0.7916666666666666,7.020825132690932e-05,12,4,5,0.0006011421701232341,0.00010593314833601446
Theology,0.8333333333333334,9.644985585743279e-05,6,4,5,0.0006011421701232341,0.0004900102894306261
Royalty payment,0.7,0.000864586802086802,5,4,5,0.0009017132551848512,0.0001153638381800691
Finite-state machine,0.6388888888888888,0.000368371650140456,9,4,5,0.0018034265103697023,0.00013660501540914562
BlackBerry DTEK50,0.75,0.0001303044781305651,2,4,5,0.0006011421701232341,6.761884481799959e-05
German tank problem,0.9,0.00017400475245154878,5,4,5,0.00030057108506161706,6.853324560139929e-05
Chipset,0.5714285714285714,0.001126682861355063,14,3,5,0.0012022843402464682,9.001184759101048e-05
Extensible Application Markup Language,0.75,7.331200620425573e-05,2,4,5,0.0006011421701232341,5.906342054602425e-05
Database index,0.75,0.00026288541892455523,8,4,5,0.0012022843402464682,9.882046119373794e-05
Assembly language,0.5641592920353983,0.0022588938107274375,113,4,5,0.00510970844604749,0.0005306896769780699
Programming language specification,0.8214285714285714,0.0005220151356139866,14,4,5,0.0006011421701232341,6.83415276980177e-05
Search tree,0.7013888888888888,0.00013721753951024849,18,4,5,0.0015028554253080852,9.523250742277486e-05
User space,0.6935483870967742,0.0005469289838426744,31,4,5,0.0021039975954313195,0.0001392756450288335
Songbird (software),0.375,0.0001816365452729089,2,4,5,0.00030057108506161706,5.385351523690733e-05
Long-distance operator,0.5,0.00017824662711026347,4,4,5,0.0006011421701232341,6.425980671517862e-05
Doctor of Philosophy,0.6428571428571429,0.0008277288472705011,21,3,5,0.0030057108506161704,0.00023657303327891124
OpenSym,0.25,0.00024652280087062697,3,4,5,0.00030057108506161706,5.7855394050165234e-05
J J Ebers Award,0.5,0.00011434125146499728,2,4,5,0.00030057108506161706,5.708840217637564e-05
Out-of-core algorithm,0.8928571428571429,9.24981131755907e-05,14,4,5,0.00030057108506161706,7.522796611381168e-05
Art Deco,0.5,0.00018864646317153324,6,4,5,0.0012022843402464682,7.684292918215558e-05
Language interoperability,0.625,4.565112940933989e-05,4,4,5,0.0006011421701232341,6.286273076150846e-05
Magic Quadrant,0.5,0.00032019262788493557,2,4,5,0.0006011421701232341,7.172964836569106e-05
Oracle Database,0.7265625,0.0006076018140213701,32,4,5,0.0021039975954313195,0.00021948536360174464
MP3,0.8863636363636364,0.0005339544752065722,22,4,5,0.0018034265103697023,0.00032089262542435795
Printed circuit board,0.803030303030303,0.00043293471747059503,33,4,5,0.003907424105801022,0.0009390399100481518
Desktop computer,0.6828125,0.0018957446272256893,160,4,5,0.009017132551848512,0.0006024163491579398
Web template system,0.6911764705882353,0.0008990140465474708,17,4,5,0.0012022843402464682,8.509600745161215e-05
Publishing,0.85,0.0005629838753490108,30,4,5,0.0033062819356777877,0.000498694785238928
Massively multiplayer online role-playing game,0.6666666666666666,0.00012952465061598188,3,4,5,0.0009017132551848512,7.762927980544021e-05
Fortune 1000,0.625,0.00036645326601503236,12,4,5,0.0012022843402464682,0.00022600128530445197
Chromebox,0.525,7.753023011064552e-05,15,4,5,0.0006011421701232341,7.043801234633735e-05
Copy elision,0.3125,7.375665270402112e-05,4,4,5,0.00030057108506161706,5.369472368367696e-05
Intel,0.5867346938775511,0.04088456485382697,49,2,5,0.0123234144875263,0.0004944744357731205
Douglas fir,0.7777777777777778,2.79390859279484e-05,9,4,5,0.0009017132551848512,0.00010007048749251089
Central processing unit,0.6627604166666666,0.0040993291297032625,288,4,5,0.018635407273820258,0.0023519219026936077
Ghanaian cedi,0.9444444444444444,0.0001172326104588455,18,4,5,0.004809137360985873,0.00010292869506151938
Shekel sign,0.6470588235294118,0.00011525260847884355,17,4,5,0.004508566275924256,0.00010048850634971407
Common Lisp,0.58125,0.0002500348600776854,40,4,5,0.0015028554253080852,9.937270924922624e-05
Sine wave,0.875,0.00015374941067814374,4,4,5,0.0009017132551848512,0.00018831574556174102
Computer art,0.875,5.970743791990052e-05,4,4,5,0.0006011421701232341,7.100745649033564e-05
William Shockley,0.6111111111111112,6.306693156202936e-05,9,4,5,0.0009017132551848512,0.00017886051196466216
Verizon Wireless,0.5909090909090909,0.00032068085900214605,11,4,5,0.0012022843402464682,8.100937543955422e-05
Reading (process),0.9,0.00017427911335474362,5,4,5,0.00030057108506161706,6.605710212599787e-05
GlobalFoundries,0.3541666666666667,0.00018532532415099063,18,4,5,0.0006011421701232341,8.385826778648366e-05
Government Digital Service,0.375,0.0001816365452729089,2,4,5,0.00030057108506161706,5.385351523690733e-05
Nested function,0.8181818181818182,0.00020104213348873904,33,4,5,0.0024045686804929365,0.00014475413242183148
Turn-by-turn navigation,0.5,3.4603361075851375e-05,4,4,5,0.0006011421701232341,0.00015794829546068664
Queueing theory,0.625,0.00014080815516222215,4,4,5,0.00030057108506161706,6.092015508504396e-05
IA-32,0.3392857142857143,0.00015511730495803587,7,4,5,0.0009017132551848512,6.43179405249558e-05
Marc Randolph,0.3333333333333333,0.00011699948097848219,6,4,5,0.00030057108506161706,6.793522144446032e-05
Physical law,0.625,0.00016583971897127678,6,4,5,0.0009017132551848512,0.00040757495450980655
Appalachian Mountains,0.775,0.0001648475832910867,20,4,5,0.0027051397655545534,0.00020784373504620645
Miracle on the Han River,0.4375,4.20981917692444e-05,4,4,5,0.0006011421701232341,9.515257954507462e-05
Racket (programming language),0.8125,5.831766178563394e-05,16,4,5,0.0006011421701232341,7.121848849069906e-05
PostgreSQL,0.8529411764705882,0.0002620872511508449,17,4,5,0.0006011421701232341,0.00010092253533522907
Progress Software,1.0,0.0005574136008918618,1,4,4,0.00030057108506161706,6.704544339306687e-05
Color,0.5887096774193549,0.0005282177181211413,31,4,5,0.0018034265103697023,0.00020944905257103298
Sustainable city,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Liberal arts education,0.75,3.582713441599788e-05,6,4,5,0.0006011421701232341,6.610088262598031e-05
Client (computing),0.631578947368421,0.0027981135597565,95,4,5,0.00510970844604749,0.00045126588774197884
File Transfer Protocol,0.7777777777777778,0.0007987011262723861,36,4,5,0.0018034265103697023,0.00014175039741481002
SOAP,0.5909090909090909,0.0004142073845842866,11,4,5,0.0012022843402464682,9.077690312709133e-05
WPP plc,0.6666666666666666,0.0003241776114648756,6,4,5,0.0009017132551848512,0.000165917329518425
Swing (Java),0.5416666666666666,0.00024025961530575098,6,4,5,0.0012022843402464682,7.312674279603657e-05
Title,0.875,1.7083694619926505e-05,4,4,5,0.00030057108506161706,5.568649471588696e-05
SoftBank Group,0.7,0.0017467352218743918,5,3,5,0.0015028554253080852,9.258501548646706e-05
Trident (layout engine),0.8636363636363636,0.00013871324943319312,11,4,5,0.00030057108506161706,5.390286951133832e-05
Blu-ray,0.8397435897435898,0.0003501373636447918,39,4,5,0.0030057108506161704,0.00035299054871111617
Republic,0.8653846153846154,0.00017429599809462508,13,4,5,0.0024045686804929365,0.0007495303849305439
Fragile States Index,1.0,3.5821550244627173e-05,2,4,5,0.0006011421701232341,7.608172215203257e-05
IWork,0.36538461538461536,4.192624278171924e-05,13,4,5,0.0006011421701232341,9.087676791504491e-05
Louisiana,0.8571428571428571,0.00022025642783561335,7,4,5,0.0012022843402464682,0.00011177408645427403
MinuteClinic,0.5,0.0004807692307692308,1,4,4,0.00030057108506161706,6.242112062945004e-05
"Santa Clara, California",0.4027777777777778,0.0010971054886408872,18,3,5,0.003907424105801022,0.0002016823927586869
Gentrification,0.9166666666666666,6.335373971210358e-05,6,4,5,0.0009017132551848512,8.610588139223811e-05
Data set (IBM mainframe),0.8333333333333334,0.00030400271577868247,18,4,5,0.00030057108506161706,7.584764250616094e-05
Chromium OS,0.21875,5.03954050864806e-05,4,4,5,0.00030057108506161706,6.577790540927096e-05
Productivity software,0.6363636363636364,0.0005407578457653368,55,4,5,0.0030057108506161704,0.00016133406817779648
Internet hosting service,0.7619047619047619,0.0005074959248139978,21,4,5,0.0015028554253080852,0.00012312850828424614
Desk accessory,0.85,0.0001487572185752724,10,4,5,0.00030057108506161706,5.642810050469217e-05
Referent,0.6944444444444444,0.0005834299814505806,9,4,5,0.0006011421701232341,0.00017131683368790652
Java Community Process,0.8666666666666667,0.00023247205089691042,15,4,5,0.0012022843402464682,8.698621769544248e-05
SIM lock,0.5,3.0274729931480502e-05,3,4,5,0.00030057108506161706,5.550658238893805e-05
String (computer science),0.715,0.0026903422351008664,100,4,5,0.008415990381725278,0.0009176380139034556
Intel 80486,0.390625,4.782544547231611e-05,8,4,5,0.00030057108506161706,6.070666346253093e-05
Sejong the Great,0.75,2.3508688281415554e-05,3,4,5,0.0009017132551848512,0.00014745500181737067
Target Corporation,0.5,9.539308300918207e-05,2,4,5,0.0006011421701232341,6.61909785651426e-05
Bibliographic index,0.8125,0.00024333490885966748,12,4,5,0.00030057108506161706,8.861699331585682e-05
Digital audio,0.7756410256410257,0.0005582334366847613,39,4,5,0.0033062819356777877,0.0005311829344894672
Object code,0.5089285714285714,0.000714688993478822,28,4,5,0.0009017132551848512,0.00015210034178680544
Radio wave,0.6666666666666666,0.0004391437778090505,30,4,5,0.004207995190862639,0.0016392499226592593
Supply chain,0.8653846153846154,0.00026830710525834963,26,4,5,0.0009017132551848512,0.00036748084327510003
John Deere (inventor),0.3333333333333333,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
ATi Radeon R300 Series,0.375,5.501621796132912e-05,4,4,5,0.00030057108506161706,6.312418382502424e-05
Bison,1.0,7.473586167918152e-05,4,4,5,0.00030057108506161706,5.984229905197928e-05
Lenovo,0.6375,0.001504520093367314,40,3,5,0.004508566275924256,0.00035179422765526644
Federalism,0.475,8.649545799145341e-05,10,4,5,0.0015028554253080852,0.00047328927058390956
Research,0.8611111111111112,0.00016994930591741225,18,4,5,0.003907424105801022,0.0005263818109253276
Philadelphia Zoo,0.4166666666666667,4.0648651759762874e-05,3,4,5,0.00030057108506161706,6.348345446443337e-05
Linker (computing),0.704225352112676,0.0009166356192574256,71,4,5,0.0021039975954313195,0.0002495038574125441
Virtual machine,0.7740963855421686,0.004383443129598495,83,3,5,0.005710850616170724,0.0003414428601178592
SAP SE,0.5277777777777778,0.001680044013139979,18,3,5,0.0015028554253080852,0.00013584398008618695
Balhae,0.9,3.066299231071958e-05,5,4,5,0.0015028554253080852,0.00012405319973252265
Liquidation,0.7272727272727273,0.0003551144521777626,11,4,5,0.0009017132551848512,0.0005886863583441481
Tax,0.6136363636363636,0.00042080231338075967,11,4,5,0.0015028554253080852,0.00012632265905944482
Contribution margin,0.7,0.00015575047779685248,5,4,5,0.00030057108506161706,6.013931783667922e-05
Time (magazine),0.46875,0.00034181589358201457,8,4,5,0.0012022843402464682,0.00012545170499851362
Serialization,0.6875,0.0006505830263594238,8,4,5,0.0009017132551848512,0.00010971804796626266
Ioke (programming language),0.2159090909090909,7.856102973799922e-05,11,4,5,0.00030057108506161706,5.8083663100237025e-05
Dell Technologies,0.4375,5.553717928299868e-05,4,4,5,0.0009017132551848512,8.965836183213216e-05
Barrier ridge,0.7142857142857143,9.853186707050723e-05,7,4,5,0.0006011421701232341,6.919679992148157e-05
List of countries by business R&D intensity,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Google Traffic,0.25,3.1591022537197046e-05,3,4,5,0.00030057108506161706,6.188005687954789e-05
Modular programming,0.8472222222222222,0.0010912811568864885,36,4,5,0.0033062819356777877,0.00021289515366779924
Relational model,0.6342592592592593,0.001226082650862993,54,4,5,0.0036068530207394047,0.00047011846351714887
Xbox 360,0.43080357142857145,0.0002848871249040315,56,4,5,0.0027051397655545534,0.00015629700227262375
JavaFX,0.734375,0.002007130627532705,16,3,5,0.0015028554253080852,7.931445024261036e-05
Concatenation,1.0,0.0006868131868131869,1,4,4,0.00030057108506161706,5.7362279513823366e-05
Supply chain management,0.9545454545454546,0.00021397636393425624,11,4,5,0.0009017132551848512,0.00022414837966160166
Input/output,0.6583333333333333,0.0033151283873690727,90,3,5,0.006011421701232341,0.0006743012216812402
Denotation,0.8055555555555556,0.0008767061943808681,18,4,5,0.0009017132551848512,0.001147980043887085
Coastal California,0.8571428571428571,2.5229763691998944e-05,7,4,5,0.00030057108506161706,7.741029010182385e-05
The World Factbook,1.0,0.0038791323604920104,6,3,5,0.0018034265103697023,0.0005130331846977548
Java applet,0.8214285714285714,0.0002753542643636817,7,4,5,0.0009017132551848512,7.462343523022307e-05
Distributed control system,0.8846153846153846,0.00035837856820867376,13,4,5,0.0006011421701232341,0.00015151537860491303
Stored procedure,0.6,0.00018166247332914,5,4,5,0.00030057108506161706,5.705607393646415e-05
"Lake County, Illinois",0.6,0.0005328826874879506,5,4,5,0.0009017132551848512,9.737835211509595e-05
ARPANET,0.5390625,0.00023317448895188302,32,4,5,0.0009017132551848512,0.00026387179585409145
Malay language,0.65,0.0001629763762132081,20,4,5,0.0027051397655545534,0.0008833885351360557
Personal computer,0.5848337950138505,0.0042823817024481925,361,3,5,0.021039975954313193,0.002401743080938656
Rakuten.co.uk,0.3125,7.744448533922218e-05,4,4,5,0.00030057108506161706,5.848598735209961e-05
Altair 8800,0.44583333333333336,0.0002147252548796446,30,4,5,0.0009017132551848512,8.941984701775303e-05
I/O scheduling,0.44642857142857145,9.24981131755907e-05,14,4,5,0.00030057108506161706,7.522796611381168e-05
Bern,0.5,0.0005035948674341532,4,4,5,0.0009017132551848512,0.00012744653763496546
Incorporation (business),0.8461538461538461,0.0001962614670282579,13,4,5,0.0012022843402464682,0.0003684929407092144
Swedish Americans,0.6666666666666666,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
Pacific Ocean,0.8345070422535211,0.0005545243336881616,71,4,5,0.007514277126540426,0.0020213643822993275
Zoroastrianism,0.6,1.7795578436310702e-05,5,4,5,0.0006011421701232341,0.00016058022517187982
Functional programming,0.6502659574468085,0.003188665920366637,94,3,5,0.009017132551848512,0.00043339823975972167
GE Transportation,0.35,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Formatted text,0.6683673469387755,0.0005593992003234236,49,4,5,0.0015028554253080852,0.00021876110648162762
Indian independence movement,0.5,1.6802419548414974e-05,5,4,5,0.0006011421701232341,0.00021370341177606115
XML database,0.3333333333333333,0.00045913682277318646,3,4,5,0.00030057108506161706,5.898250336739532e-05
Windy City (nickname),0.35714285714285715,0.00019512911310065395,7,4,5,0.00030057108506161706,8.612280169718105e-05
Mobile broadband,0.5,6.605395621413928e-05,3,4,5,0.00030057108506161706,5.7165106387467906e-05
Google Map Maker,0.25,3.1591022537197046e-05,3,4,5,0.00030057108506161706,6.188005687954789e-05
List of largest Internet companies,0.6666666666666666,8.43454790823212e-05,6,4,5,0.0009017132551848512,7.002574484793343e-05
De facto standard,0.6640625,0.0011261168319352639,16,4,5,0.0024045686804929365,0.0011357992196449139
Portugal,0.75,0.00024088139247833352,4,4,5,0.0012022843402464682,0.0005370035526482662
Tree structure,0.7678571428571429,0.006053901274529232,14,4,5,0.0009017132551848512,0.00011559636974902995
Protected areas of India,1.0,2.1914266765525347e-05,5,4,5,0.0006011421701232341,0.0001477374817978143
Python (programming language),0.6683673469387755,0.0008913707704647187,98,4,5,0.005710850616170724,0.000256783705799336
Client-side,0.6207627118644068,0.0066788428714096015,59,3,5,0.0018034265103697023,9.531425765461583e-05
Switchboard operator,0.7857142857142857,0.0002654795157265513,7,4,5,0.0015028554253080852,0.00015389544142000274
Wildcard character,0.5,2.4219783945184403e-05,3,4,5,0.00030057108506161706,5.616427119023806e-05
Prototype-based programming,0.40555555555555556,0.001936740375773528,45,3,5,0.0033062819356777877,0.00017712224400057738
GE Energy,0.35,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Android Nougat,0.5,0.0002664176233970284,6,4,5,0.0006011421701232341,7.618317129154816e-05
Freeware,0.6346153846153846,0.0015144074233269297,52,4,5,0.0024045686804929365,0.000165517604134808
Closure (computer programming),0.65,0.0003779977364859875,30,4,5,0.0024045686804929365,0.00014763107320417976
Technology,0.8453947368421053,0.0013288162494565956,76,4,5,0.007213706041478809,0.003910039358553053
American Broadcasting Company,0.4270833333333333,0.006517941139303572,24,3,5,0.009017132551848512,0.0006313020478079657
Andaman and Nicobar Islands,0.6785714285714286,1.674579763824615e-05,7,4,5,0.0009017132551848512,0.000149390517902842
Software feature,0.6666666666666666,0.0001920946810344217,3,4,5,0.0009017132551848512,7.836971775464755e-05
List of U.S. states and territories by area,0.8295454545454546,0.000322446383851445,44,4,5,0.007814848211602044,0.0005898746043747568
SWIG,1.0,0.0003391670058336725,2,4,5,0.00030057108506161706,5.760683575057041e-05
Equation solving,0.6666666666666666,0.00013202942890442893,3,4,5,0.0006011421701232341,6.672882125260356e-05
Direct manipulation interface,0.6230769230769231,0.0006665317717547489,65,4,5,0.0012022843402464682,0.00019874372801528126
Synonym (database),0.3,0.00018166247332914,5,4,5,0.00030057108506161706,5.705607393646415e-05
Web developer,0.631578947368421,0.0003582127095029089,19,4,5,0.0006011421701232341,8.357420555276754e-05
Open content,0.59375,0.00030244450925832965,8,4,5,0.0009017132551848512,0.0001138855823342955
Emacs,0.6111111111111112,9.391345580662502e-05,9,4,5,0.0012022843402464682,7.558380427177323e-05
Web browsing history,0.7083333333333334,0.0006546485386795262,12,4,5,0.00030057108506161706,6.037312101154161e-05
Alberta,0.65,0.00015597117121653563,10,4,5,0.0021039975954313195,0.00020202324091093146
Commercial broadcasting,0.5948275862068966,0.0022885399346825345,29,3,5,0.0030057108506161704,0.00042540288836824145
Gecko (software),0.625,0.000437137275975228,26,4,5,0.0015028554253080852,9.727960633953608e-05
QEMU,0.9,0.00038679998440911104,15,4,5,0.00030057108506161706,8.034529686539501e-05
